"_","Id","Company__c","CreatedById","CreatedDate","ECOGroupID__c","MtlPartNum__c","MtlSeq__c","Operations__c","PartNum__c","Plant__c","PullAsAsm__c","QtyPer__c","RelatedOperation__c","RevisionNum__c","SystemModstamp"
"[Materials__c]","a5Q5d000000P1WDEA0","JC","0053h000003HAl9AAG","2022-10-27T13:41:03.000+0000","bgonnelli","LA1-00004","50","a5R5d000000M3xtEAC","13170/55","ALS001","false","1","10","1","2022-10-27T13:41:03.000+0000"
"[Materials__c]","a5Q5d000000P1WEEA0","JC","0053h000003HAl9AAG","2022-10-27T13:41:36.000+0000","bgonnelli","PT1-00005","60","a5R5d000000M3xtEAC","13170/55","ALS001","false","0.25","10","1","2022-11-18T21:30:01.000+0000"
"[Materials__c]","a5Q5d000000P1WHEA0","JC","0053h000003HAl9AAG","2022-10-27T15:25:32.000+0000","bgonnelli","436","10","a5R5d000000M41HEAS","25100/55","ALS001","false","55","10","1","2022-10-27T15:25:32.000+0000"
"[Materials__c]","a5Q5d000000P1WMEA0","JC","0053h000003HAl9AAG","2022-10-27T15:32:58.000+0000","bgonnelli","DR1-00003","20","a5R5d000000M41HEAS","25100/55","ALS001","false","1","10","1","2022-10-27T15:32:58.000+0000"
"[Materials__c]","a5Q5d000000P1WREA0","JC","0053h000003HAl9AAG","2022-10-27T15:33:17.000+0000","bgonnelli","CB5-00003","30","a5R5d000000M41HEAS","25100/55","ALS001","false","1","10","1","2022-10-27T15:33:17.000+0000"
"[Materials__c]","a5Q5d000000P1WWEA0","JC","0053h000003HAl9AAG","2022-10-27T15:33:36.000+0000","bgonnelli","CB5-00001","40","a5R5d000000M41HEAS","25100/55","ALS001","false","1","10","1","2022-10-27T15:33:36.000+0000"
"[Materials__c]","a5Q5d000000P1WbEAK","JC","0053h000003HAl9AAG","2022-10-27T15:34:01.000+0000","bgonnelli","LA1-00004","50","a5R5d000000M41HEAS","25100/55","ALS001","false","1","10","1","2022-10-27T15:34:01.000+0000"
"[Materials__c]","a5Q5d000000P1WgEAK","JC","0053h000003HAl9AAG","2022-10-27T15:34:28.000+0000","bgonnelli","PT1-00005","60","a5R5d000000M41HEAS","25100/55","ALS001","false","0.25","10","1","2022-11-18T21:22:32.000+0000"
"[Materials__c]","a5Q5d000000P1WlEAK","JC","0053h000003HAl9AAG","2022-10-27T16:15:19.000+0000","bgonnelli","459","10","a5R5d000000M46bEAC","25120/55","ALS001","false","55","10","1","2022-10-27T16:15:19.000+0000"
"[Materials__c]","a5Q5d000000P1WmEAK","JC","0053h000003HAl9AAG","2022-10-27T16:18:11.000+0000","bgonnelli","458","10","a5R5d000000M46vEAC","25150/55","ALS001","false","55","10","1","2022-10-27T16:18:11.000+0000"
"[Materials__c]","a5Q5d000000P1WqEAK","JC","0053h000003HAl9AAG","2022-10-27T16:15:44.000+0000","bgonnelli","DR1-00003","20","a5R5d000000M46bEAC","25120/55","ALS001","false","1","10","1","2022-10-27T16:15:44.000+0000"
"[Materials__c]","a5Q5d000000P1WvEAK","JC","0053h000003HAl9AAG","2022-10-27T16:16:02.000+0000","bgonnelli","CB5-00003","30","a5R5d000000M46bEAC","25120/55","ALS001","false","1","10","1","2022-10-27T16:16:02.000+0000"
"[Materials__c]","a5Q5d000000P1X0EAK","JC","0053h000003HAl9AAG","2022-10-27T16:16:19.000+0000","bgonnelli","CB5-00001","40","a5R5d000000M46bEAC","25120/55","ALS001","false","1","10","1","2022-10-27T16:16:19.000+0000"
"[Materials__c]","a5Q5d000000P1X5EAK","JC","0053h000003HAl9AAG","2022-10-27T16:16:39.000+0000","bgonnelli","LA1-00004","50","a5R5d000000M46bEAC","25120/55","ALS001","false","1","10","1","2022-10-27T16:16:39.000+0000"
"[Materials__c]","a5Q5d000000P1X6EAK","JC","0053h000003HAl9AAG","2022-10-27T16:18:47.000+0000","bgonnelli","CB5-00003","30","a5R5d000000M46vEAC","25150/55","ALS001","false","1","10","1","2022-10-27T16:18:47.000+0000"
"[Materials__c]","a5Q5d000000P1XAEA0","JC","0053h000003HAl9AAG","2022-10-27T16:17:03.000+0000","bgonnelli","PT1-00005","60","a5R5d000000M46bEAC","25120/55","ALS001","false","0.25","10","1","2022-11-18T21:24:40.000+0000"
"[Materials__c]","a5Q5d000000P1XFEA0","JC","0053h000003HAl9AAG","2022-10-27T16:18:31.000+0000","bgonnelli","DR1-00003","20","a5R5d000000M46vEAC","25150/55","ALS001","false","1","10","1","2022-10-27T16:18:31.000+0000"
"[Materials__c]","a5Q5d000000P1XGEA0","JC","0053h000003HAl9AAG","2022-10-27T16:19:43.000+0000","bgonnelli","PT1-00005","60","a5R5d000000M46vEAC","25150/55","ALS001","false","0.25","10","1","2022-11-18T21:24:02.000+0000"
"[Materials__c]","a5Q5d000000P1XKEA0","JC","0053h000003HAl9AAG","2022-10-27T16:19:04.000+0000","bgonnelli","CB5-00001","40","a5R5d000000M46vEAC","25150/55","ALS001","false","1","10","1","2022-10-27T16:19:04.000+0000"
"[Materials__c]","a5Q5d000000P1XPEA0","JC","0053h000003HAl9AAG","2022-10-27T16:19:24.000+0000","bgonnelli","LA1-00004","50","a5R5d000000M46vEAC","25150/55","ALS001","false","1","10","1","2022-10-27T16:19:24.000+0000"
"[Materials__c]","a5Q5d000000P1XUEA0","JC","0053h000003HAl9AAG","2022-10-27T19:52:44.000+0000","bgonnelli","460","10","a5R5d000000M4HFEA0","25160/55","ALS001","false","55","10","1","2022-10-27T19:52:44.000+0000"
"[Materials__c]","a5Q5d000000P1XVEA0","JC","0053h000003HAl9AAG","2022-10-27T19:53:47.000+0000","bgonnelli","CB5-00003","30","a5R5d000000M4HFEA0","25160/55","ALS001","false","1","10","1","2022-10-27T19:55:37.000+0000"
"[Materials__c]","a5Q5d000000P1XWEA0","JC","0053h000003HAl9AAG","2022-10-27T19:54:14.000+0000","bgonnelli","CB5-00001","40","a5R5d000000M4HFEA0","25160/55","ALS001","false","1","10","1","2022-10-27T19:54:14.000+0000"
"[Materials__c]","a5Q5d000000P1XZEA0","JC","0053h000003HAl9AAG","2022-10-27T19:53:17.000+0000","bgonnelli","DR1-00003","20","a5R5d000000M4HFEA0","25160/55","ALS001","false","1","10","1","2022-10-27T19:53:17.000+0000"
"[Materials__c]","a5Q5d000000P1XeEAK","JC","0053h000003HAl9AAG","2022-10-27T19:54:45.000+0000","bgonnelli","LA1-00004","50","a5R5d000000M4HFEA0","25160/55","ALS001","false","1","10","1","2022-10-27T19:54:45.000+0000"
"[Materials__c]","a5Q5d000000P1XjEAK","JC","0053h000003HAl9AAG","2022-10-27T19:55:16.000+0000","bgonnelli","PT1-00005","60","a5R5d000000M4HFEA0","25160/55","ALS001","false","0.25","10","1","2022-11-18T21:25:28.000+0000"
"[Materials__c]","a5Q5d000000P1XkEAK","JC","0053h000003HAl9AAG","2022-10-27T20:05:18.000+0000","bgonnelli","470","10","a5R5d000000M4IcEAK","25170/55","ALS001","false","55","10","1","2022-10-27T20:05:18.000+0000"
"[Materials__c]","a5Q5d000000P1XoEAK","JC","0053h000003HAl9AAG","2022-10-27T20:05:48.000+0000","bgonnelli","DR1-00003","20","a5R5d000000M4IcEAK","25170/55","ALS001","false","1","10","1","2022-10-27T20:05:48.000+0000"
"[Materials__c]","a5Q5d000000P1XpEAK","JC","0053h000003HAl9AAG","2022-10-27T20:06:10.000+0000","bgonnelli","CB5-00003","30","a5R5d000000M4IcEAK","25170/55","ALS001","false","1","10","1","2022-10-27T20:06:10.000+0000"
"[Materials__c]","a5Q5d000000P1XtEAK","JC","0053h000003HAl9AAG","2022-10-27T20:06:31.000+0000","bgonnelli","CB5-00001","40","a5R5d000000M4IcEAK","25170/55","ALS001","false","1","10","1","2022-10-27T20:06:31.000+0000"
"[Materials__c]","a5Q5d000000P1XyEAK","JC","0053h000003HAl9AAG","2022-10-27T20:08:30.000+0000","bgonnelli","LA1-00004","50","a5R5d000000M4IcEAK","25170/55","ALS001","false","1","10","1","2022-10-27T20:08:30.000+0000"
"[Materials__c]","a5Q5d000000P1Y3EAK","JC","0053h000003HAl9AAG","2022-10-27T20:12:00.000+0000","bgonnelli","PT1-00005","60","a5R5d000000M4IcEAK","25170/55","ALS001","false","0.25","10","1","2022-11-18T21:26:03.000+0000"
"[Materials__c]","a5Q5d000000P1Y8EAK","JC","0053h000003HAl9AAG","2022-10-27T20:30:23.000+0000","bgonnelli","703","10","a5R5d000000M4JBEA0","63400/55","ALS001","false","55","10","1","2022-10-27T20:30:23.000+0000"
"[Materials__c]","a5Q5d000000P1YDEA0","JC","0053h000003HAl9AAG","2022-10-27T20:31:06.000+0000","bgonnelli","DR1-00003","20","a5R5d000000M4JBEA0","63400/55","ALS001","false","1","10","1","2022-10-27T20:31:06.000+0000"
"[Materials__c]","a5Q5d000000P1YIEA0","JC","0053h000003HAl9AAG","2022-10-27T20:33:02.000+0000","bgonnelli","CB5-00003","30","a5R5d000000M4JBEA0","63400/55","ALS001","false","1","10","1","2022-10-27T20:33:02.000+0000"
"[Materials__c]","a5Q5d000000P1YJEA0","JC","0053h000003HAl9AAG","2022-10-27T20:42:34.000+0000","bgonnelli","PA2-00002","30","a5R5d000000M4K9EAK","11930/05","ALS001","false","1","10","1","2022-10-27T20:42:34.000+0000"
"[Materials__c]","a5Q5d000000P1YNEA0","JC","0053h000003HAl9AAG","2022-10-27T20:33:25.000+0000","bgonnelli","CB5-00001","40","a5R5d000000M4JBEA0","63400/55","ALS001","false","1","10","1","2022-10-27T20:33:25.000+0000"
"[Materials__c]","a5Q5d000000P1YOEA0","JC","0053h000003HAl9AAG","2022-10-27T20:45:45.000+0000","bgonnelli","PT1-00005","50","a5R5d000000M4K9EAK","11930/05","ALS001","false","0.0238","10","1","2022-10-27T20:45:45.000+0000"
"[Materials__c]","a5Q5d000000P1YSEA0","JC","0053h000003HAl9AAG","2022-10-27T20:33:50.000+0000","bgonnelli","LA1-00004","50","a5R5d000000M4JBEA0","63400/55","ALS001","false","1","10","1","2022-10-27T20:33:50.000+0000"
"[Materials__c]","a5Q5d000000P1YTEA0","JC","0053h000003HAl9AAG","2022-10-27T20:42:12.000+0000","bgonnelli","PA1-00005","20","a5R5d000000M4K9EAK","11930/05","ALS001","false","1","10","1","2022-10-27T20:42:12.000+0000"
"[Materials__c]","a5Q5d000000P1YXEA0","JC","0053h000003HAl9AAG","2022-10-27T20:35:12.000+0000","bgonnelli","PT1-00005","60","a5R5d000000M4JBEA0","63400/55","ALS001","false","0.25","10","1","2022-11-18T21:34:24.000+0000"
"[Materials__c]","a5Q5d000000P1YcEAK","JC","0053h000003HAl9AAG","2022-10-27T20:38:53.000+0000","bgonnelli","601","10","a5R5d000000M4K9EAK","11930/05","ALS001","false","5","10","1","2022-10-27T20:38:53.000+0000"
"[Materials__c]","a5Q5d000000P1YhEAK","JC","0053h000003HAl9AAG","2022-10-27T20:44:49.000+0000","bgonnelli","LA1-00004","40","a5R5d000000M4K9EAK","11930/05","ALS001","false","1","10","1","2022-10-27T20:46:37.000+0000"
"[Materials__c]","a5Q5d000000P1YmEAK","JC","0053h000003HAl9AAG","2022-10-27T20:47:47.000+0000","bgonnelli","531","10","a5R5d000000M4KxEAK","62400/55","ALS001","false","55","10","1","2022-10-27T20:47:47.000+0000"
"[Materials__c]","a5Q5d000000P1YrEAK","JC","0053h000003HAl9AAG","2022-10-27T20:48:10.000+0000","bgonnelli","DR1-00003","20","a5R5d000000M4KxEAK","62400/55","ALS001","false","1","10","1","2022-10-27T20:48:10.000+0000"
"[Materials__c]","a5Q5d000000P1YwEAK","JC","0053h000003HAl9AAG","2022-10-27T20:48:27.000+0000","bgonnelli","CB5-00003","30","a5R5d000000M4KxEAK","62400/55","ALS001","false","1","10","1","2022-10-27T20:48:27.000+0000"
"[Materials__c]","a5Q5d000000P1Z1EAK","JC","0053h000003HAl9AAG","2022-10-27T20:48:45.000+0000","bgonnelli","CB5-00001","40","a5R5d000000M4KxEAK","62400/55","ALS001","false","1","10","1","2022-10-27T20:48:45.000+0000"
"[Materials__c]","a5Q5d000000P1Z6EAK","JC","0053h000003HAl9AAG","2022-10-27T20:49:05.000+0000","bgonnelli","LA1-00004","50","a5R5d000000M4KxEAK","62400/55","ALS001","false","1","10","1","2022-10-27T20:49:05.000+0000"
"[Materials__c]","a5Q5d000000P1ZBEA0","JC","0053h000003HAl9AAG","2022-10-27T20:49:29.000+0000","bgonnelli","PT1-00005","60","a5R5d000000M4KxEAK","62400/55","ALS001","false","0.25","10","1","2022-11-18T21:19:31.000+0000"
"[Materials__c]","a5Q5d000000P1jdEAC","JC","0053h000003HAl9AAG","2022-10-28T12:26:57.000+0000","bgonnelli","725W60CG4","10","a5R5d000000M4daEAC","725W60-000","ALS001","false","1","10","1","2022-10-28T12:26:57.000+0000"
"[Materials__c]","a5Q5d000000P3UoEAK","JC","0053h000003HAl9AAG","2022-11-01T17:19:39.000+0000","bgonnelli","421","10","a5R5d000000M6DoEAK","4213-000","ALS001","false","1","10","1","2022-11-01T17:19:39.000+0000"
"[Materials__c]","a5Q5d000000P437EAC","JC","0053h000003HAl9AAG","2022-11-08T20:05:08.000+0000","bgonnelli","124","10","a5R5d000000M8JoEAK","124-275","ALS001","false","275","10","1","2022-11-08T20:05:08.000+0000"
"[Materials__c]","a5Q5d000000P43CEAS","JC","0053h000003HAl9AAG","2022-11-08T20:06:29.000+0000","bgonnelli","TO2-00001","20","a5R5d000000M8JoEAK","124-275","ALS001","false","1","10","1","2022-11-08T20:06:29.000+0000"
"[Materials__c]","a5Q5d000000P43HEAS","JC","0053h000003HAl9AAG","2022-11-08T20:06:56.000+0000","bgonnelli","LA1-00001","30","a5R5d000000M8JoEAK","124-275","ALS001","false","1","10","1","2022-11-08T20:06:56.000+0000"
"[Materials__c]","a5Q5d000000P46iEAC","JC","0053h000003HAl9AAG","2022-11-09T19:19:12.000+0000","bgonnelli","992","10","a5R5d000000M8aLEAS","9923-275","ALS001","false","275","10","1","2022-11-09T19:19:12.000+0000"
"[Materials__c]","a5Q5d000000P46nEAC","JC","0053h000003HAl9AAG","2022-11-09T19:19:35.000+0000","bgonnelli","TO2-00001","20","a5R5d000000M8aLEAS","9923-275","ALS001","false","1","10","1","2022-11-09T19:19:35.000+0000"
"[Materials__c]","a5Q5d000000P46sEAC","JC","0053h000003HAl9AAG","2022-11-09T19:19:55.000+0000","bgonnelli","LA1-00001","30","a5R5d000000M8aLEAS","9923-275","ALS001","false","1","10","1","2022-11-09T19:19:55.000+0000"
"[Materials__c]","a5Q5d000000P57oEAC","JC","0053h000003HAl9AAG","2022-11-21T12:19:23.000+0000","bgonnelli","422","10","a5R5d000000MBG2EAO","4229-005","ALS001","false","5","10","1","2022-11-21T12:19:23.000+0000"
"[Materials__c]","a5Q5d000000P57tEAC","JC","0053h000003HAl9AAG","2022-11-21T12:20:05.000+0000","bgonnelli","PA1-00009","20","a5R5d000000MBG2EAO","4229-005","ALS001","false","1","10","1","2022-11-21T12:20:05.000+0000"
"[Materials__c]","a5Q5d000000P57yEAC","JC","0053h000003HAl9AAG","2022-11-21T12:20:27.000+0000","bgonnelli","PA2-00003","30","a5R5d000000MBG2EAO","4229-005","ALS001","false","1","10","1","2022-11-21T12:20:27.000+0000"
"[Materials__c]","a5Q5d000000P583EAC","JC","0053h000003HAl9AAG","2022-11-21T12:20:48.000+0000","bgonnelli","LA1-00001","40","a5R5d000000MBG2EAO","4229-005","ALS001","false","1","10","1","2022-11-21T12:20:48.000+0000"
"[Materials__c]","a5Q5d000000P588EAC","JC","0053h000003HAl9AAG","2022-11-21T12:21:19.000+0000","bgonnelli","PT1-00005","50","a5R5d000000MBG2EAO","4229-005","ALS001","false","0.0238","10","1","2022-11-21T12:21:19.000+0000"
"[Materials__c]","a5Q5d000000P58DEAS","JC","0053h000003HAl9AAG","2022-11-21T14:29:00.000+0000","bgonnelli","502","10","a5R5d000000MBGlEAO","5133-003","ALS001","false","3","10","1","2022-11-21T14:29:00.000+0000"
"[Materials__c]","a5Q5d000000P58IEAS","JC","0053h000003HAl9AAG","2022-11-21T14:29:18.000+0000","bgonnelli","bx3-00004","20","a5R5d000000MBGlEAO","5133-003","ALS001","false","1","10","1","2022-11-21T14:29:18.000+0000"
"[Materials__c]","a5Q5d000000P58JEAS","JC","0053h000003HAl9AAG","2022-11-21T14:30:39.000+0000","bgonnelli","la3-00002","60","a5R5d000000MBGlEAO","5133-003","ALS001","false","3","10","1","2022-11-21T14:30:39.000+0000"
"[Materials__c]","a5Q5d000000P58NEAS","JC","0053h000003HAl9AAG","2022-11-21T14:29:35.000+0000","bgonnelli","bt3-00003","30","a5R5d000000MBGlEAO","5133-003","ALS001","false","3","10","1","2022-11-21T14:29:35.000+0000"
"[Materials__c]","a5Q5d000000P58SEAS","JC","0053h000003HAl9AAG","2022-11-21T14:29:56.000+0000","bgonnelli","cb2-00002","40","a5R5d000000MBGlEAO","5133-003","ALS001","false","3","10","1","2022-11-21T14:29:56.000+0000"
"[Materials__c]","a5Q5d000000P58XEAS","JC","0053h000003HAl9AAG","2022-11-21T14:30:16.000+0000","bgonnelli","la3-00001","50","a5R5d000000MBGlEAO","5133-003","ALS001","false","3","10","1","2022-11-21T14:30:16.000+0000"
"[Materials__c]","a5Q5d000000P58cEAC","JC","0053h000003HAl9AAG","2022-11-21T14:31:01.000+0000","bgonnelli","pt1-00002","70","a5R5d000000MBGlEAO","5133-003","ALS001","false","0.01428","10","1","2022-11-21T14:31:01.000+0000"
"[Materials__c]","a5Q5d000000P6fbEAC","JC","0053h000003HAl9AAG","2022-12-08T13:17:41.000+0000","bgonnelli","498","10","a5R5d000000MFOVEA4","498-055","ALS001","false","55","10","1","2022-12-08T13:17:41.000+0000"
"[Materials__c]","a5Q5d000000P6fgEAC","JC","0053h000003HAl9AAG","2022-12-08T13:18:04.000+0000","bgonnelli","DR1-00003","20","a5R5d000000MFOVEA4","498-055","ALS001","false","1","10","1","2022-12-08T13:18:04.000+0000"
"[Materials__c]","a5Q5d000000P6fhEAC","JC","0053h000003HAl9AAG","2022-12-08T13:18:45.000+0000","bgonnelli","CB5-00001","40","a5R5d000000MFOVEA4","498-055","ALS001","false","1","10","1","2022-12-08T13:18:45.000+0000"
"[Materials__c]","a5Q5d000000P6flEAC","JC","0053h000003HAl9AAG","2022-12-08T13:18:27.000+0000","bgonnelli","CB5-00003","30","a5R5d000000MFOVEA4","498-055","ALS001","false","1","10","1","2022-12-08T13:18:27.000+0000"
"[Materials__c]","a5Q5d000000P6fqEAC","JC","0053h000003HAl9AAG","2022-12-08T13:19:05.000+0000","bgonnelli","LA1-00001","50","a5R5d000000MFOVEA4","498-055","ALS001","false","1","10","1","2022-12-08T13:19:05.000+0000"
"[Materials__c]","a5Q5d000000P6fvEAC","JC","0053h000003HAl9AAG","2022-12-08T13:19:28.000+0000","bgonnelli","PT1-00005","60","a5R5d000000MFOVEA4","498-055","ALS001","false","0.25","10","1","2022-12-08T13:19:28.000+0000"
"[Materials__c]","a5Q5d000000P87REAS","JC","0053h000003HAl9AAG","2022-12-22T16:15:12.000+0000","bgonnelli","lknav1540","10","a5R5d000000MJB0EAO","LN15TP40-055","ALS001","false","55","10","1","2022-12-22T16:15:12.000+0000"
"[Materials__c]","a5Q5d000000P87SEAS","JC","0053h000003HAl9AAG","2022-12-22T16:16:06.000+0000","bgonnelli","dr1-00013","20","a5R5d000000MJB0EAO","LN15TP40-055","ALS001","false","1","10","1","2022-12-22T16:16:06.000+0000"
"[Materials__c]","a5Q5d000000P87TEAS","JC","0053h000003HAl9AAG","2022-12-22T16:16:48.000+0000","bgonnelli","cb5-00001","30","a5R5d000000MJB0EAO","LN15TP40-055","ALS001","false","1","10","1","2022-12-22T16:16:48.000+0000"
"[Materials__c]","a5Q5d000000P87WEAS","JC","0053h000003HAl9AAG","2022-12-22T16:17:07.000+0000","bgonnelli","cb5-00003","40","a5R5d000000MJB0EAO","LN15TP40-055","ALS001","false","1","10","1","2022-12-22T16:17:07.000+0000"
"[Materials__c]","a5Q5d000000P87bEAC","JC","0053h000003HAl9AAG","2022-12-22T16:20:56.000+0000","bgonnelli","pt1-00005","50","a5R5d000000MJB0EAO","LN15TP40-055","ALS001","false","0.25","10","1","2022-12-22T16:20:56.000+0000"
"[Materials__c]","a5Q5d000000P87gEAC","JC","0053h000003HAl9AAG","2022-12-22T18:35:24.000+0000","bgonnelli","la1-00004","60","a5R5d000000MJB0EAO","LN15TP40-055","ALS001","false","1","10","1","2022-12-22T18:35:24.000+0000"
"[Materials__c]","a5Q5d000000P87lEAC","JC","0053h000003HAl9AAG","2022-12-22T18:42:27.000+0000","bgonnelli","lknav3040","10","a5R5d000000MJDfEAO","LN30TP40-055","ALS001","false","55","10","1","2022-12-22T18:42:27.000+0000"
"[Materials__c]","a5Q5d000000P87mEAC","JC","0053h000003HAl9AAG","2022-12-22T18:47:27.000+0000","bgonnelli","DR1-00013","20","a5R5d000000MJDuEAO","LNCLX40-055","ALS001","false","1","10","1","2022-12-22T18:47:27.000+0000"
"[Materials__c]","a5Q5d000000P87qEAC","JC","0053h000003HAl9AAG","2022-12-22T18:43:51.000+0000","bgonnelli","dr1-00013","20","a5R5d000000MJDfEAO","LN30TP40-055","ALS001","false","1","10","1","2022-12-22T18:43:51.000+0000"
"[Materials__c]","a5Q5d000000P87rEAC","JC","0053h000003HAl9AAG","2022-12-22T18:47:06.000+0000","bgonnelli","lknavext","10","a5R5d000000MJDuEAO","LNCLX40-055","ALS001","false","55","10","1","2022-12-22T18:47:06.000+0000"
"[Materials__c]","a5Q5d000000P87sEAC","JC","0053h000003HAl9AAG","2022-12-22T18:56:25.000+0000","bgonnelli","DR1-00013","20","a5R5d000000MJEJEA4","LN30TP30-055","ALS001","false","1","10","1","2022-12-22T18:56:25.000+0000"
"[Materials__c]","a5Q5d000000P87vEAC","JC","0053h000003HAl9AAG","2022-12-22T18:44:09.000+0000","bgonnelli","cb5-00001","30","a5R5d000000MJDfEAO","LN30TP40-055","ALS001","false","1","10","1","2022-12-22T18:44:09.000+0000"
"[Materials__c]","a5Q5d000000P880EAC","JC","0053h000003HAl9AAG","2022-12-22T18:44:27.000+0000","bgonnelli","cb5-00003","40","a5R5d000000MJDfEAO","LN30TP40-055","ALS001","false","1","10","1","2022-12-22T18:44:27.000+0000"
"[Materials__c]","a5Q5d000000P885EAC","JC","0053h000003HAl9AAG","2022-12-22T18:44:49.000+0000","bgonnelli","la1-00004","50","a5R5d000000MJDfEAO","LN30TP40-055","ALS001","false","1","10","1","2022-12-22T18:44:49.000+0000"
"[Materials__c]","a5Q5d000000P88AEAS","JC","0053h000003HAl9AAG","2022-12-22T18:45:17.000+0000","bgonnelli","pt1-00005","60","a5R5d000000MJDfEAO","LN30TP40-055","ALS001","false","0.25","10","1","2022-12-22T18:45:35.000+0000"
"[Materials__c]","a5Q5d000000P88FEAS","JC","0053h000003HAl9AAG","2022-12-22T18:47:44.000+0000","bgonnelli","CB5-00001","30","a5R5d000000MJDuEAO","LNCLX40-055","ALS001","false","1","10","1","2022-12-22T18:47:44.000+0000"
"[Materials__c]","a5Q5d000000P88GEAS","JC","0053h000003HAl9AAG","2022-12-22T18:50:32.000+0000","bgonnelli","CB5-00001","30","a5R5d000000MJE4EAO","LNCL100-055","ALS001","false","1","10","1","2022-12-22T18:50:32.000+0000"
"[Materials__c]","a5Q5d000000P88HEAS","JC","0053h000003HAl9AAG","2022-12-22T18:56:02.000+0000","bgonnelli","LKNAV3030","10","a5R5d000000MJEJEA4","LN30TP30-055","ALS001","false","55","10","1","2022-12-22T18:56:02.000+0000"
"[Materials__c]","a5Q5d000000P88KEAS","JC","0053h000003HAl9AAG","2022-12-22T18:48:03.000+0000","bgonnelli","CB5-00003","40","a5R5d000000MJDuEAO","LNCLX40-055","ALS001","false","1","10","1","2022-12-22T18:48:03.000+0000"
"[Materials__c]","a5Q5d000000P88LEAS","JC","0053h000003HAl9AAG","2022-12-22T18:48:23.000+0000","bgonnelli","LA1-00004","50","a5R5d000000MJDuEAO","LNCLX40-055","ALS001","false","1","10","1","2022-12-22T18:48:23.000+0000"
"[Materials__c]","a5Q5d000000P88PEAS","JC","0053h000003HAl9AAG","2022-12-22T18:48:43.000+0000","bgonnelli","PT1-00005","60","a5R5d000000MJDuEAO","LNCLX40-055","ALS001","false","0.25","10","1","2022-12-22T18:48:43.000+0000"
"[Materials__c]","a5Q5d000000P88QEAS","JC","0053h000003HAl9AAG","2022-12-22T18:51:29.000+0000","bgonnelli","PT1-00005","60","a5R5d000000MJE4EAO","LNCL100-055","ALS001","false","0.25","10","1","2022-12-22T18:51:29.000+0000"
"[Materials__c]","a5Q5d000000P88REAS","JC","0053h000003HAl9AAG","2022-12-22T18:53:40.000+0000","bgonnelli","CB5-00001","30","a5R5d000000MJEEEA4","LN20TP40-055","ALS001","false","1","10","1","2022-12-22T18:53:40.000+0000"
